Customer_Key,Customer_Name,Birth_Date,Marital_Status,Gender,Yearly_Income,Total_Children,Number_of_Children_at_Home,Education,Occupation,House_Owner,Number_of_Cars_Owned,Date_of_First_Purchase,Customer_Type,Company_Name,Country,State
17888,"Serrano, Casey",1955-05-14 00:00:00.000,"S","M",120000,2,4,"Partial High School","Professional","0",4,2004-03-01 00:00:00.000,"Person","","Germany","Hamburg"
17901,"Price, Jasmine",1953-06-05 00:00:00.000,"S","F",110000,2,5,"Bachelors","Management","0",1,2003-11-30 00:00:00.000,"Person","","Germany","Hamburg"
17903,"She, Suzanne",1953-11-16 00:00:00.000,"S","F",120000,2,5,"Bachelors","Management","0",2,2004-01-29 00:00:00.000,"Person","","Germany","Hesse"
17921,"Alvarez, Renée",1947-09-21 00:00:00.000,"S","F",120000,4,5,"High School","Management","0",4,2004-05-10 00:00:00.000,"Person","","Germany","Baden-Wuerttemberg"
18386,"Lal, Don",1963-03-05 00:00:00.000,"S","M",20000,4,4,"High School","Manual","0",1,2001-07-22 00:00:00.000,"Person","","Germany","Berlin"
18410,"Pal, Kelsey",1979-10-23 00:00:00.000,"S","F",30000,3,3,"Partial College","Clerical","0",1,2003-10-14 00:00:00.000,"Person","","Germany","Hamburg"
16283,"Perez, Barry",1967-09-14 00:00:00.000,"M","M",40000,5,5,"High School","Skilled Manual","0",1,2004-04-10 00:00:00.000,"Person","","Canada","Alberta"
288,"Garcia, Henry",1961-01-16 00:00:00.000,"M","M",70000,5,4,"Partial College","Professional","0",3,2003-08-02 00:00:00.000,"Person","","Canada","British Columbia"
301,"Barnes, Fernando",1960-03-03 00:00:00.000,"M","M",80000,5,4,"Partial College","Professional","0",3,2003-08-04 00:00:00.000,"Person","","Canada","British Columbia"
648,"Wu, Randy",1969-09-22 00:00:00.000,"S","M",40000,2,2,"Bachelors","Skilled Manual","0",0,2003-08-19 00:00:00.000,"Person","","Canada","British Columbia"
694,"Diaz, Hailey",1964-09-24 00:00:00.000,"S","F",50000,4,4,"Bachelors","Skilled Manual","0",2,2003-08-01 00:00:00.000,"Person","","Canada","British Columbia"
710,"Collins, Hailey",1963-02-19 00:00:00.000,"S","F",60000,3,2,"Graduate Degree","Professional","0",0,2003-09-12 00:00:00.000,"Person","","Canada","British Columbia"
741,"Hall, Jan",1959-04-24 00:00:00.000,"M","F",70000,5,5,"Graduate Degree","Professional","0",3,2003-09-08 00:00:00.000,"Person","","Canada","British Columbia"
923,"Davis, James",1968-08-20 00:00:00.000,"S","M",90000,4,4,"Partial College","Skilled Manual","0",2,2003-08-19 00:00:00.000,"Person","","Canada","British Columbia"
1056,"Richardson, Arianna",1968-11-20 00:00:00.000,"M","F",90000,4,4,"Bachelors","Management","0",1,2003-08-25 00:00:00.000,"Person","","Canada","British Columbia"
1061,"Wedge, Andrew",1943-04-16 00:00:00.000,"S","M",150000,1,3,"Graduate Degree","Management","0",2,2003-08-04 00:00:00.000,"Person","","Canada","British Columbia"
1141,"Russell, Oscar",1965-03-11 00:00:00.000,"S","M",90000,4,4,"Partial College","Professional","0",3,2003-12-04 00:00:00.000,"Person","","Canada","British Columbia"
1364,"Thompson, Kayla",1941-12-25 00:00:00.000,"M","F",110000,2,4,"Graduate Degree","Management","0",1,2003-09-30 00:00:00.000,"Person","","Canada","British Columbia"
1711,"Evans, Dalton",1941-06-19 00:00:00.000,"S","M",170000,2,3,"Graduate Degree","Management","0",2,2003-09-18 00:00:00.000,"Person","","Canada","British Columbia"
1920,"Hill, Carlos",1967-07-10 00:00:00.000,"S","M",70000,2,2,"Bachelors","Skilled Manual","0",1,2003-08-16 00:00:00.000,"Person","","Canada","British Columbia"
1970,"Rodriguez, Richard",1960-06-02 00:00:00.000,"M","M",40000,4,2,"High School","Skilled Manual","0",2,2003-11-16 00:00:00.000,"Person","","Canada","British Columbia"
2200,"Stewart, Timothy",1943-06-25 00:00:00.000,"S","M",130000,2,3,"Bachelors","Management","0",4,2003-08-01 00:00:00.000,"Person","","Canada","British Columbia"
2223,"Liu, Arturo",1946-03-02 00:00:00.000,"M","M",70000,4,1,"Bachelors","Management","0",1,2003-09-23 00:00:00.000,"Person","","Canada","British Columbia"
2351,"Sandberg, Isaac",1943-09-03 00:00:00.000,"M","M",170000,2,3,"Graduate Degree","Management","0",2,2003-10-20 00:00:00.000,"Person","","Canada","British Columbia"
2487,"Gomez, Rebekah",1937-07-12 00:00:00.000,"S","F",130000,2,3,"Bachelors","Management","0",4,2003-10-24 00:00:00.000,"Person","","Canada","British Columbia"
2708,"Smith, Austin",1975-11-19 00:00:00.000,"M","M",40000,4,4,"Partial College","Clerical","0",1,2004-03-01 00:00:00.000,"Person","","Canada","British Columbia"
2909,"Diaz, Alyssa",1965-07-20 00:00:00.000,"S","F",80000,3,3,"Bachelors","Skilled Manual","0",1,2003-11-08 00:00:00.000,"Person","","Canada","British Columbia"
2917,"Ward, Eduardo",1964-11-28 00:00:00.000,"S","M",50000,4,4,"Bachelors","Skilled Manual","0",2,2004-06-16 00:00:00.000,"Person","","Canada","British Columbia"
3606,"Brooks, Allison",1965-09-25 00:00:00.000,"S","F",80000,4,4,"Bachelors","Skilled Manual","0",1,2003-12-29 00:00:00.000,"Person","","Canada","British Columbia"
3607,"Cooper, Amanda",1965-08-14 00:00:00.000,"S","F",80000,4,4,"Bachelors","Skilled Manual","0",2,2003-12-21 00:00:00.000,"Person","","Canada","British Columbia"
4377,"Sanders, Megan",1963-05-06 00:00:00.000,"S","F",80000,4,3,"Partial College","Professional","0",2,2003-11-01 00:00:00.000,"Person","","Canada","British Columbia"
4392,"Powell, Jordyn",1955-03-20 00:00:00.000,"M","F",90000,2,1,"High School","Professional","0",1,2003-12-28 00:00:00.000,"Person","","Canada","British Columbia"
4419,"Kelly, Angel",1968-10-05 00:00:00.000,"S","M",90000,4,4,"Bachelors","Management","0",2,2003-10-19 00:00:00.000,"Person","","Canada","British Columbia"
4491,"Rivera, Kaitlyn",1968-02-03 00:00:00.000,"S","F",70000,2,2,"Bachelors","Skilled Manual","0",0,2004-01-05 00:00:00.000,"Person","","Canada","British Columbia"
4495,"Ross, Anna",1968-11-14 00:00:00.000,"S","F",70000,2,2,"Bachelors","Skilled Manual","0",1,2003-08-30 00:00:00.000,"Person","","Canada","British Columbia"
4527,"Flores, Isabelle",1964-06-19 00:00:00.000,"S","F",50000,4,2,"Bachelors","Skilled Manual","0",2,2003-08-24 00:00:00.000,"Person","","Canada","British Columbia"
4531,"Johnson, Madison",1963-04-03 00:00:00.000,"S","F",60000,4,2,"Bachelors","Professional","0",2,2004-06-18 00:00:00.000,"Person","","Canada","British Columbia"
4565,"Hughes, Eduardo",1959-02-25 00:00:00.000,"M","M",60000,4,3,"Bachelors","Professional","0",1,2003-11-29 00:00:00.000,"Person","","Canada","British Columbia"
4851,"Bradley, Rachel",1967-10-08 00:00:00.000,"S","F",110000,0,1,"Graduate Degree","Management","0",1,2004-01-06 00:00:00.000,"Person","","Canada","British Columbia"
4917,"Walker, Brandon",1952-07-14 00:00:00.000,"M","M",70000,4,2,"Partial College","Professional","0",2,2004-02-05 00:00:00.000,"Person","","Canada","British Columbia"
4944,"Watson, Richard",1964-01-18 00:00:00.000,"M","M",80000,4,3,"Partial College","Professional","0",1,2003-09-21 00:00:00.000,"Person","","Canada","British Columbia"
5010,"Martinez, Matthew",1939-09-15 00:00:00.000,"S","M",170000,1,2,"Graduate Degree","Management","0",4,2004-02-02 00:00:00.000,"Person","","Canada","British Columbia"
5013,"Cooper, Grace",1968-08-01 00:00:00.000,"S","F",90000,4,4,"Bachelors","Management","0",2,2003-10-29 00:00:00.000,"Person","","Canada","British Columbia"
5122,"Ross, Kaitlyn",1961-05-04 00:00:00.000,"M","F",40000,4,2,"High School","Skilled Manual","0",2,2004-05-26 00:00:00.000,"Person","","Canada","British Columbia"
5644,"Wilson, Fernando",1941-07-19 00:00:00.000,"S","M",170000,1,2,"Graduate Degree","Management","0",4,2003-10-08 00:00:00.000,"Person","","Canada","British Columbia"
5811,"Rodriguez, Michael",1951-09-01 00:00:00.000,"M","M",70000,2,1,"High School","Professional","0",2,2004-02-10 00:00:00.000,"Person","","Canada","British Columbia"
5849,"Thomas, Jessica",1963-04-07 00:00:00.000,"S","F",80000,4,3,"Partial College","Professional","0",2,2003-08-04 00:00:00.000,"Person","","Canada","British Columbia"
6037,"Perez, Savannah",1959-07-20 00:00:00.000,"M","F",70000,5,5,"Graduate Degree","Professional","0",3,2003-08-24 00:00:00.000,"Person","","Canada","British Columbia"
6586,"Griffin, Seth",1968-03-20 00:00:00.000,"S","M",70000,2,2,"Bachelors","Skilled Manual","0",1,2003-09-12 00:00:00.000,"Person","","Canada","British Columbia"
6658,"Martin, Noah",1975-12-24 00:00:00.000,"M","M",40000,4,4,"Partial College","Clerical","0",0,2003-08-21 00:00:00.000,"Person","","Canada","British Columbia"
7104,"Gonzalez, Chelsea",1951-06-24 00:00:00.000,"S","F",60000,2,1,"High School","Professional","0",2,2004-06-12 00:00:00.000,"Person","","Canada","British Columbia"
7119,"Reed, Megan",1952-04-24 00:00:00.000,"M","F",60000,2,1,"High School","Professional","0",2,2004-06-01 00:00:00.000,"Person","","Canada","British Columbia"
7390,"Gray, Marcus",1962-02-23 00:00:00.000,"S","M",80000,5,4,"Partial College","Professional","0",2,2004-04-12 00:00:00.000,"Person","","Canada","British Columbia"
7393,"Gonzales, Jasmine",1962-06-24 00:00:00.000,"S","F",80000,5,4,"Partial College","Professional","0",2,2004-04-21 00:00:00.000,"Person","","Canada","British Columbia"
7604,"Henderson, Gabrielle",1964-03-12 00:00:00.000,"S","F",60000,5,5,"Bachelors","Skilled Manual","0",3,2003-10-06 00:00:00.000,"Person","","Canada","British Columbia"
7618,"Lopez, Carlos",1963-08-03 00:00:00.000,"S","M",60000,3,2,"Graduate Degree","Professional","0",0,2003-10-14 00:00:00.000,"Person","","Canada","British Columbia"
7786,"Rivera, Sara",1967-11-05 00:00:00.000,"S","F",110000,0,1,"Graduate Degree","Management","0",2,2004-05-31 00:00:00.000,"Person","","Canada","British Columbia"
7827,"Stewart, Allison",1961-06-27 00:00:00.000,"M","F",70000,5,4,"Partial College","Professional","0",3,2003-09-14 00:00:00.000,"Person","","Canada","British Columbia"
8002,"Brown, Fernando",1948-02-24 00:00:00.000,"M","M",40000,2,1,"High School","Professional","0",2,2003-09-15 00:00:00.000,"Person","","Canada","British Columbia"
8542,"Cooper, Alexandra",1959-03-09 00:00:00.000,"M","F",60000,4,3,"Bachelors","Professional","0",1,2004-02-07 00:00:00.000,"Person","","Canada","British Columbia"
8830,"Mitchell, Lucas",1963-09-03 00:00:00.000,"S","M",60000,3,2,"Graduate Degree","Professional","0",0,2001-08-31 00:00:00.000,"Person","","Canada","British Columbia"
8863,"Harris, Emily",1948-08-10 00:00:00.000,"M","F",40000,2,1,"High School","Professional","0",2,2003-10-30 00:00:00.000,"Person","","Canada","British Columbia"
8873,"Foster, Faith",1950-03-26 00:00:00.000,"M","F",40000,2,1,"Partial High School","Skilled Manual","0",2,2004-07-20 00:00:00.000,"Person","","Canada","British Columbia"
9008,"Alexander, Ashley",1967-09-03 00:00:00.000,"S","F",50000,2,2,"Bachelors","Skilled Manual","0",1,2002-04-11 00:00:00.000,"Person","","Canada","British Columbia"
9301,"Garcia, Xavier",1968-06-23 00:00:00.000,"S","M",90000,4,4,"Partial College","Skilled Manual","0",2,2004-03-28 00:00:00.000,"Person","","Canada","British Columbia"
9479,"Moore, Jonathan",1964-11-03 00:00:00.000,"M","M",80000,4,3,"Bachelors","Management","0",0,2003-11-13 00:00:00.000,"Person","","Canada","British Columbia"
9547,"Fernandez, Ruth",1952-10-26 00:00:00.000,"M","F",60000,2,1,"High School","Professional","0",2,2002-11-03 00:00:00.000,"Person","","Canada","British Columbia"
10319,"Richardson, Devin",1960-04-04 00:00:00.000,"S","M",80000,5,4,"Partial College","Professional","0",3,2004-03-31 00:00:00.000,"Person","","Canada","British Columbia"
10481,"Martin, Alfredo",1949-03-09 00:00:00.000,"M","M",40000,2,1,"High School","Professional","0",2,2004-06-28 00:00:00.000,"Person","","Canada","British Columbia"
10490,"Gutierrez, Neil",1950-08-20 00:00:00.000,"M","M",40000,2,1,"Partial High School","Skilled Manual","0",2,2004-03-11 00:00:00.000,"Person","","Canada","British Columbia"
10614,"Powell, Caleb",1967-04-18 00:00:00.000,"S","M",50000,2,2,"Bachelors","Skilled Manual","0",1,2003-04-20 00:00:00.000,"Person","","Canada","British Columbia"
10630,"Thomas, Thomas",1965-08-16 00:00:00.000,"S","M",50000,3,3,"Bachelors","Skilled Manual","0",1,2003-05-27 00:00:00.000,"Person","","Canada","British Columbia"
10814,"Brown, Dalton",1952-09-02 00:00:00.000,"M","M",60000,2,1,"High School","Professional","0",2,2001-08-18 00:00:00.000,"Person","","Canada","British Columbia"
11772,"King, Mason",1950-11-27 00:00:00.000,"M","M",40000,2,1,"Partial High School","Skilled Manual","0",2,2004-07-11 00:00:00.000,"Person","","Canada","British Columbia"
12138,"Sanders, Chloe",1957-10-23 00:00:00.000,"M","F",80000,2,1,"Bachelors","Management","0",1,2002-02-11 00:00:00.000,"Person","","Canada","British Columbia"
12197,"Roberts, Carlos",1965-11-26 00:00:00.000,"S","M",50000,3,3,"Bachelors","Skilled Manual","0",2,2003-12-08 00:00:00.000,"Person","","Canada","British Columbia"
12477,"Hall, Charles",1963-11-23 00:00:00.000,"S","M",80000,4,3,"Partial College","Professional","0",2,2004-01-30 00:00:00.000,"Person","","Canada","British Columbia"
12804,"Thames, Bernard",1957-05-17 00:00:00.000,"M","M",20000,2,1,"Partial High School","Clerical","0",2,2003-12-07 00:00:00.000,"Person","","Canada","British Columbia"
13387,"Walker, Isabella",1957-05-12 00:00:00.000,"S","F",80000,2,1,"Bachelors","Management","0",0,2002-06-19 00:00:00.000,"Person","","Canada","British Columbia"
13662,"Jones, Madison",1947-06-22 00:00:00.000,"S","F",70000,2,1,"Bachelors","Management","0",1,2002-06-04 00:00:00.000,"Person","","Canada","British Columbia"
13667,"Martinez, Hannah",1948-05-11 00:00:00.000,"M","F",40000,2,1,"High School","Professional","0",2,2002-06-16 00:00:00.000,"Person","","Canada","British Columbia"
14876,"Price, Jocelyn",1948-06-12 00:00:00.000,"M","F",40000,2,1,"High School","Professional","0",2,2002-08-19 00:00:00.000,"Person","","Canada","British Columbia"
15295,"Johnson, Andrew",1972-05-02 00:00:00.000,"M","M",50000,1,1,"Graduate Degree","Skilled Manual","0",0,2003-05-04 00:00:00.000,"Person","","Canada","British Columbia"
15513,"Cooper, Christina",1950-02-01 00:00:00.000,"M","F",40000,2,1,"Partial High School","Skilled Manual","0",2,2002-12-08 00:00:00.000,"Person","","Canada","British Columbia"
15687,"Washington, Christian",1964-04-15 00:00:00.000,"M","M",80000,4,3,"Bachelors","Management","0",0,2004-04-22 00:00:00.000,"Person","","Canada","British Columbia"
15707,"Mitchell, Bailey",1961-01-16 00:00:00.000,"M","F",70000,5,4,"Partial College","Professional","0",3,2003-09-14 00:00:00.000,"Person","","Canada","British Columbia"
15811,"Stewart, Melanie",1965-05-13 00:00:00.000,"S","F",50000,3,3,"Bachelors","Skilled Manual","0",2,2004-07-18 00:00:00.000,"Person","","Canada","British Columbia"
16076,"Chen, Jackson",1971-10-14 00:00:00.000,"M","M",70000,1,1,"Graduate Degree","Skilled Manual","0",0,2002-09-23 00:00:00.000,"Person","","Canada","British Columbia"
16085,"Russell, Fernando",1970-03-03 00:00:00.000,"M","M",40000,1,1,"Bachelors","Skilled Manual","0",0,2002-10-01 00:00:00.000,"Person","","Canada","British Columbia"
16192,"Brown, David",1974-09-13 00:00:00.000,"S","M",40000,3,3,"Partial College","Clerical","0",2,2004-07-22 00:00:00.000,"Person","","Canada","British Columbia"
16266,"Thomas, Isabella",1969-09-08 00:00:00.000,"S","F",60000,2,2,"Bachelors","Skilled Manual","0",0,2002-12-05 00:00:00.000,"Person","","Canada","British Columbia"
16268,"Davis, Emily",1969-08-24 00:00:00.000,"S","F",60000,2,2,"Bachelors","Skilled Manual","0",0,2003-02-15 00:00:00.000,"Person","","Canada","British Columbia"
16404,"Coleman, Dylan",1945-05-20 00:00:00.000,"S","M",30000,2,1,"Partial High School","Skilled Manual","0",2,2004-05-19 00:00:00.000,"Person","","Canada","British Columbia"
16442,"Ross, Jose",1953-05-03 00:00:00.000,"M","M",60000,3,1,"High School","Professional","0",2,2003-08-10 00:00:00.000,"Person","","Canada","British Columbia"
16603,"Campbell, Wyatt",1953-04-07 00:00:00.000,"S","M",60000,3,1,"Partial High School","Skilled Manual","0",3,2003-06-20 00:00:00.000,"Person","","Canada","British Columbia"
16629,"Hughes, Jasmine",1963-06-21 00:00:00.000,"S","F",80000,4,3,"Partial College","Professional","0",2,2004-02-06 00:00:00.000,"Person","","Canada","British Columbia"
16757,"Ward, Angela",1965-09-25 00:00:00.000,"S","F",50000,3,3,"Bachelors","Skilled Manual","0",1,2004-01-18 00:00:00.000,"Person","","Canada","British Columbia"
17026,"Russell, Mya",1947-01-25 00:00:00.000,"M","F",40000,2,1,"High School","Professional","0",2,2004-07-24 00:00:00.000,"Person","","Canada","British Columbia"
17028,"Hughes, Destiny",1947-11-06 00:00:00.000,"M","F",40000,2,1,"High School","Professional","0",2,2004-05-10 00:00:00.000,"Person","","Canada","British Columbia"
17037,"Gonzales, Jonathan",1948-06-05 00:00:00.000,"S","M",40000,2,1,"High School","Professional","0",2,2002-02-03 00:00:00.000,"Person","","Canada","British Columbia"
17052,"Young, Thomas",1951-01-15 00:00:00.000,"S","M",60000,2,1,"High School","Professional","0",2,2002-02-28 00:00:00.000,"Person","","Canada","British Columbia"
17081,"Peterson, Isabella",1968-09-25 00:00:00.000,"S","F",90000,4,4,"Partial College","Skilled Manual","0",2,2003-09-01 00:00:00.000,"Person","","Canada","British Columbia"
17166,"Rivera, Alexa",1961-09-09 00:00:00.000,"M","F",40000,4,2,"High School","Skilled Manual","0",2,2002-02-12 00:00:00.000,"Person","","Canada","British Columbia"
17240,"Ramirez, Richard",1964-04-23 00:00:00.000,"S","M",80000,4,3,"Partial College","Professional","0",1,2003-09-02 00:00:00.000,"Person","","Canada","British Columbia"
17249,"Scott, Eric",1963-05-16 00:00:00.000,"S","M",80000,4,3,"Partial College","Professional","0",2,2003-08-25 00:00:00.000,"Person","","Canada","British Columbia"
17255,"Brooks, Jacqueline",1962-08-15 00:00:00.000,"S","F",80000,5,4,"Partial College","Professional","0",3,2003-12-23 00:00:00.000,"Person","","Canada","British Columbia"
17261,"Roberts, Hunter",1961-08-22 00:00:00.000,"S","M",70000,5,4,"Partial College","Professional","0",3,2003-12-30 00:00:00.000,"Person","","Canada","British Columbia"
17284,"Long, Rachel",1960-01-11 00:00:00.000,"S","F",80000,5,4,"Partial College","Professional","0",3,2004-06-23 00:00:00.000,"Person","","Canada","British Columbia"
17358,"Howard, Danielle",1965-02-10 00:00:00.000,"S","F",50000,3,3,"Bachelors","Skilled Manual","0",1,2004-06-20 00:00:00.000,"Person","","Canada","British Columbia"
17576,"Gutierrez, Linda",1975-09-04 00:00:00.000,"S","F",40000,3,3,"Partial College","Clerical","0",2,2004-03-11 00:00:00.000,"Person","","Canada","British Columbia"
17657,"Murphy, Lucas",1969-05-22 00:00:00.000,"M","M",60000,2,2,"Bachelors","Skilled Manual","0",0,2002-03-01 00:00:00.000,"Person","","Canada","British Columbia"
17819,"Hernandez, Dwayne",1972-05-02 00:00:00.000,"M","M",60000,1,1,"Graduate Degree","Skilled Manual","0",0,2002-08-15 00:00:00.000,"Person","","Canada","British Columbia"
17997,"Rivera, Rachel",1947-08-09 00:00:00.000,"M","F",40000,2,1,"High School","Professional","0",1,2004-02-17 00:00:00.000,"Person","","Canada","British Columbia"
18002,"Nath, Carl",1947-10-18 00:00:00.000,"S","M",70000,2,1,"Bachelors","Management","0",1,2004-06-06 00:00:00.000,"Person","","Canada","British Columbia"
18028,"Walker, Jacob",1952-09-26 00:00:00.000,"S","M",70000,2,1,"High School","Professional","0",2,2004-06-17 00:00:00.000,"Person","","Canada","British Columbia"
18198,"Brown, Morgan",1953-07-04 00:00:00.000,"S","F",60000,3,1,"Partial High School","Skilled Manual","0",2,2004-05-15 00:00:00.000,"Person","","Canada","British Columbia"
18214,"Luo, Jodi",1964-10-06 00:00:00.000,"S","F",80000,4,3,"Bachelors","Management","0",0,2004-03-18 00:00:00.000,"Person","","Canada","British Columbia"
18230,"Moreno, Lance",1963-10-25 00:00:00.000,"S","M",80000,4,3,"Partial College","Professional","0",2,2004-03-10 00:00:00.000,"Person","","Canada","British Columbia"
